DeviceTag: Xsens DOT5D,FirmwareVersion: 2.2.1,AppVersion: 2023.6.0,SyncStatus: Unknown (Synced/Un-synced),OutputRate: 60,FilterProfile: Unknown,Measurement Mode: Sensor fusion Mode - Extended (Euler),StartTime: 2024-04-09 17:06:50.309,© Movella Technologies B.V. 2005-2024
SampleTimeFine,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
5512426,-0.2145,5.4880,-61.2517,-0.0253,-0.0205,0.0682,0
5512593,-0.2151,5.4895,-61.2524,-0.0338,-0.0142,0.0567,0
5512759,-0.2152,5.4894,-61.2529,-0.0159,0.0002,0.0511,0
5512926,-0.2145,5.4899,-61.2527,0.0060,-0.0133,0.0417,0
5513093,-0.2149,5.4905,-61.2526,0.0040,-0.0081,0.0484,0
5513259,-0.2156,5.4900,-61.2526,0.0033,-0.0210,0.0612,0
5513426,-0.2148,5.4902,-61.2521,0.0117,-0.0258,0.0480,0
5513593,-0.2147,5.4914,-61.2518,-0.0096,-0.0186,0.0632,0
5513759,-0.2154,5.4908,-61.2512,-0.0250,-0.0065,0.0583,0
5513926,-0.2147,5.4921,-61.2515,-0.0274,-0.0139,0.0531,0
5514093,-0.2142,5.4919,-61.2510,-0.0107,-0.0220,0.0542,0
5514259,-0.2137,5.4932,-61.2498,0.0092,-0.0276,0.0480,0
5514426,-0.2150,5.4948,-61.2515,0.0019,-0.0173,0.0610,0
5514593,-0.2148,5.4952,-61.2513,-0.0085,-0.0055,0.0529,0
5514759,-0.2161,5.4949,-61.2513,-0.0184,-0.0071,0.0571,0
5514926,-0.2142,5.4944,-61.2511,-0.0145,-0.0250,0.0581,0
5515093,-0.2132,5.4942,-61.2515,0.0026,-0.0412,0.0548,0
5515259,-0.2125,5.4943,-61.2516,-0.0036,-0.0109,0.0539,0
5515426,-0.2131,5.4940,-61.2529,-0.0151,0.0186,0.0608,0
5515593,-0.2122,5.4925,-61.2537,-0.0054,0.0024,0.0648,0
5515759,-0.2117,5.4917,-61.2538,-0.0150,-0.0195,0.0484,0
5515926,-0.2121,5.4923,-61.2538,-0.0034,-0.0248,0.0486,0
5516093,-0.2131,5.4935,-61.2544,-0.0135,-0.0147,0.0472,0
5516259,-0.2131,5.4955,-61.2555,-0.0222,-0.0072,0.0521,0
5516426,-0.2121,5.4947,-61.2559,-0.0134,-0.0182,0.0593,0
5516593,-0.2121,5.4931,-61.2560,-0.0110,-0.0205,0.0568,0
5516759,-0.2115,5.4927,-61.2548,-0.0086,-0.0194,0.0586,0
5516926,-0.2126,5.4932,-61.2537,-0.0054,-0.0039,0.0530,0
5517093,-0.2380,5.4743,-61.2611,0.0071,0.0110,0.0480,0
5517259,-0.2378,5.4737,-61.2608,0.0117,-0.0112,0.0690,0
5517426,-0.2367,5.4721,-61.2596,-0.0087,-0.0071,0.0625,0
5517593,-0.2370,5.4741,-61.2592,0.0027,-0.0214,0.0450,0
5517759,-0.2378,5.4737,-61.2607,-0.0014,-0.0189,0.0466,0
5517926,-0.2379,5.4722,-61.2603,-0.0185,-0.0146,0.0544,0
5518093,-0.2378,5.4719,-61.2611,-0.0055,-0.0043,0.0552,0
5518259,-0.2384,5.4708,-61.2610,-0.0247,-0.0082,0.0604,0
5518426,-0.2378,5.4697,-61.2620,-0.0150,-0.0318,0.0524,0
5518593,-0.2380,5.4701,-61.2619,-0.0001,-0.0180,0.0525,0
5518760,-0.2381,5.4705,-61.2607,-0.0101,-0.0063,0.0566,0
5518926,-0.2382,5.4709,-61.2601,0.0008,-0.0083,0.0650,0
5519093,-0.2385,5.4706,-61.2604,-0.0162,-0.0019,0.0548,0
5519260,-0.2382,5.4713,-61.2599,-0.0128,-0.0154,0.0593,0
5519426,-0.2379,5.4711,-61.2592,-0.0171,-0.0322,0.0717,0
5519593,-0.2384,5.4712,-61.2592,-0.0065,0.0047,0.0617,0
5519760,-0.2388,5.4708,-61.2591,-0.0020,0.0015,0.0608,0
5519926,-0.2386,5.4697,-61.2600,-0.0109,-0.0077,0.0499,0
5520093,-0.2390,5.4686,-61.2607,-0.0074,-0.0015,0.0456,0
5520260,-0.2386,5.4699,-61.2618,0.0009,0.0019,0.0581,0
5520426,-0.2390,5.4694,-61.2622,-0.0068,-0.0176,0.0597,0
5520593,-0.2396,5.4697,-61.2608,-0.0132,0.0091,0.0725,0
5520760,-0.2399,5.4686,-61.2606,-0.0078,-0.0054,0.0542,0
5520926,-0.2404,5.4660,-61.2600,-0.0246,-0.0035,0.0576,0
5521093,-0.2404,5.4668,-61.2589,-0.0017,0.0048,0.0542,0
5521260,-0.2394,5.4720,-61.2614,0.0251,-0.0233,0.0530,0
5521426,-0.2398,5.4739,-61.2639,0.0017,-0.0010,0.0490,0
5521593,-0.2391,5.4730,-61.2630,-0.0139,-0.0393,0.0508,0
5521760,-0.2377,5.4734,-61.2630,-0.0319,-0.0118,0.0573,0
5521926,-0.2367,5.4733,-61.2633,-0.0439,-0.0030,0.0471,0
5522093,-0.2371,5.4727,-61.2637,-0.0141,0.0083,0.0606,0
5522260,-0.2372,5.4735,-61.2621,0.0216,-0.0196,0.0512,0
5522426,-0.2384,5.4738,-61.2627,0.0238,-0.0364,0.0481,0
5522593,-0.2373,5.4729,-61.2631,0.0096,-0.0215,0.0594,0
5522760,-0.2375,5.4748,-61.2632,-0.0207,0.0029,0.0436,0
5522926,-0.2362,5.4747,-61.2631,-0.0266,0.0032,0.0568,0
5523093,-0.2359,5.4726,-61.2629,-0.0211,-0.0160,0.0655,0
5523260,-0.2350,5.4722,-61.2627,0.0061,-0.0435,0.0566,0
5523426,-0.2361,5.4724,-61.2633,0.0145,-0.0255,0.0727,0
5523593,-0.2351,5.4736,-61.2644,0.0083,0.0034,0.0473,0
5523760,-0.2347,5.4748,-61.2642,-0.0065,0.0194,0.0603,0
5523926,-0.2346,5.4743,-61.2651,-0.0141,-0.0128,0.0429,0
5524093,-0.2351,5.4733,-61.2647,-0.0276,-0.0287,0.0569,0
5524260,-0.2365,5.4737,-61.2647,-0.0126,-0.0364,0.0589,0
5524426,-0.2364,5.4739,-61.2655,-0.0044,-0.0115,0.0521,0
5524593,-0.2366,5.4763,-61.2657,-0.0075,0.0213,0.0690,0
5524760,-0.2368,5.4764,-61.2666,-0.0022,0.0155,0.0450,0
5524926,-0.2362,5.4768,-61.2680,-0.0135,-0.0181,0.0644,0
5525093,-0.2351,5.4756,-61.2686,-0.0113,-0.0433,0.0470,0
5525260,-0.2337,5.4750,-61.2704,-0.0120,-0.0126,0.0543,0
5525426,-0.2340,5.4749,-61.2704,-0.0122,0.0036,0.0614,0
5525593,-0.2331,5.4741,-61.2707,-0.0034,0.0064,0.0567,0
5525760,-0.2321,5.4717,-61.2719,0.0010,-0.0110,0.0529,0
5525926,-0.2334,5.4705,-61.2703,-0.0120,-0.0196,0.0519,0
5526093,-0.2324,5.4710,-61.2710,-0.0216,0.0038,0.0407,0
5526260,-0.2322,5.4718,-61.2703,-0.0121,0.0007,0.0711,0
5526426,-0.2314,5.4714,-61.2700,-0.0099,-0.0110,0.0624,0
5526593,-0.2316,5.4724,-61.2703,0.0019,-0.0265,0.0500,0
5526760,-0.2316,5.4727,-61.2706,-0.0066,-0.0047,0.0523,0
5526926,-0.2321,5.4730,-61.2704,-0.0164,0.0023,0.0553,0
5527093,-0.2335,5.4729,-61.2694,-0.0163,-0.0024,0.0545,0
5527260,-0.2328,5.4733,-61.2682,0.0050,-0.0152,0.0634,0
5527426,-0.2323,5.4730,-61.2687,-0.0051,-0.0178,0.0498,0
5527593,-0.2329,5.4736,-61.2688,0.0108,-0.0207,0.0535,0
5527760,-0.2332,5.4733,-61.2676,-0.0037,-0.0127,0.0595,0
5527926,-0.2330,5.4738,-61.2675,-0.0067,-0.0200,0.0428,0
5528093,-0.2329,5.4747,-61.2683,-0.0083,-0.0079,0.0445,0
5528260,-0.2328,5.4746,-61.2695,-0.0197,-0.0147,0.0633,0
5528426,-0.2336,5.4761,-61.2692,-0.0018,-0.0100,0.0432,0
5528593,-0.2330,5.4764,-61.2698,0.0009,-0.0143,0.0639,0
5528760,-0.2331,5.4757,-61.2684,-0.0083,-0.0327,0.0573,0
5528926,-0.2324,5.4760,-61.2689,-0.0162,-0.0146,0.0574,0
5529093,-0.2319,5.4757,-61.2692,-0.0016,-0.0118,0.0554,0
5529260,-0.2310,5.4764,-61.2699,-0.0080,0.0022,0.0595,0
5529426,-0.2312,5.4765,-61.2693,-0.0087,-0.0074,0.0610,0
5529593,-0.2297,5.4773,-61.2694,0.0016,-0.0342,0.0424,0
5529760,-0.2293,5.4773,-61.2706,-0.0056,-0.0171,0.0551,0
5529926,-0.2288,5.4782,-61.2692,0.0068,-0.0195,0.0482,0
5530093,-0.2288,5.4776,-61.2691,-0.0040,-0.0031,0.0554,0
5530260,-0.2279,5.4777,-61.2692,-0.0081,-0.0083,0.0518,0
5530426,-0.2289,5.4780,-61.2702,-0.0241,-0.0156,0.0508,0
5530593,-0.2288,5.4794,-61.2721,-0.0040,-0.0322,0.0593,0
5530760,-0.2285,5.4808,-61.2704,0.0014,-0.0038,0.0524,0
5530926,-0.2297,5.4797,-61.2703,-0.0028,-0.0039,0.0738,0
5531093,-0.2300,5.4799,-61.2698,-0.0075,0.0031,0.0490,0
5531260,-0.2302,5.4784,-61.2695,-0.0208,-0.0046,0.0633,0
5531426,-0.2309,5.4777,-61.2689,0.0084,-0.0346,0.0435,0
5531593,-0.2305,5.4778,-61.2678,-0.0089,-0.0293,0.0537,0
5531760,-0.2295,5.4784,-61.2686,-0.0134,-0.0176,0.0502,0
5531926,-0.2284,5.4795,-61.2681,-0.0126,-0.0085,0.0487,0
5532093,-0.2283,5.4794,-61.2685,0.0007,-0.0074,0.0535,0
5532260,-0.2283,5.4794,-61.2693,-0.0117,-0.0090,0.0478,0
5532426,-0.2280,5.4793,-61.2706,-0.0015,-0.0232,0.0789,0
5532593,-0.2268,5.4797,-61.2708,-0.0051,0.0022,0.0455,0
5532760,-0.2280,5.4804,-61.2703,0.0039,0.0023,0.0545,0
5532926,-0.2276,5.4794,-61.2703,-0.0012,-0.0235,0.0581,0
5533093,-0.2288,5.4802,-61.2704,-0.0137,-0.0371,0.0539,0
5533260,-0.2283,5.4810,-61.2704,-0.0081,-0.0164,0.0710,0
5533426,-0.2299,5.4811,-61.2709,0.0041,0.0106,0.0554,0
5533593,-0.2297,5.4802,-61.2702,-0.0112,-0.0004,0.0560,0
5533760,-0.2301,5.4780,-61.2708,0.0036,-0.0138,0.0486,0
5533926,-0.2310,5.4781,-61.2706,0.0101,-0.0195,0.0626,0
5534093,-0.2311,5.4792,-61.2695,-0.0081,-0.0251,0.0529,0
5534260,-0.2307,5.4798,-61.2700,-0.0193,0.0103,0.0555,0
5534426,-0.2308,5.4796,-61.2703,-0.0111,-0.0059,0.0507,0
5534593,-0.2302,5.4787,-61.2704,-0.0166,-0.0148,0.0472,0
5534760,-0.2306,5.4789,-61.2709,0.0037,-0.0273,0.0379,0
5534926,-0.2313,5.4805,-61.2718,0.0025,-0.0235,0.0671,0
5535093,-0.2308,5.4820,-61.2720,-0.0066,-0.0224,0.0642,0
5535260,-0.2301,5.4827,-61.2719,-0.0191,0.0060,0.0538,0
5535427,-0.2302,5.4825,-61.2732,-0.0080,-0.0032,0.0494,0
5535593,-0.2294,5.4813,-61.2730,-0.0137,-0.0083,0.0423,0
5535760,-0.2284,5.4804,-61.2731,-0.0042,0.0030,0.0590,0
5535927,-0.2281,5.4793,-61.2738,-0.0010,-0.0251,0.0766,0
5536093,-0.2269,5.4791,-61.2739,0.0223,-0.0279,0.0535,0
5536260,-0.2279,5.4796,-61.2747,-0.0082,-0.0138,0.0556,0
5536427,-0.2291,5.4805,-61.2751,-0.0116,-0.0325,0.0684,0
5536593,-0.2287,5.4816,-61.2749,-0.0168,-0.0019,0.0358,0
5536760,-0.2286,5.4804,-61.2752,-0.0150,0.0175,0.0629,0
5536927,-0.2275,5.4803,-61.2767,-0.0008,-0.0103,0.0513,0
5537093,-0.2427,5.4728,-61.2785,0.0098,-0.0374,0.0583,0
5537260,-0.2445,5.4732,-61.2785,-0.0014,-0.0227,0.0409,0
5537427,-0.2446,5.4746,-61.2792,-0.0048,0.0028,0.0543,0
5537593,-0.2460,5.4742,-61.2801,-0.0076,0.0064,0.0643,0
5537760,-0.2457,5.4736,-61.2802,-0.0043,-0.0120,0.0480,0
5537927,-0.2449,5.4730,-61.2804,0.0101,-0.0157,0.0579,0
5538093,-0.2442,5.4731,-61.2809,0.0063,-0.0239,0.0562,0
5538260,-0.2442,5.4734,-61.2806,0.0132,-0.0081,0.0505,0
5538427,-0.2435,5.4751,-61.2797,-0.0039,-0.0203,0.0626,0
5538593,-0.2438,5.4771,-61.2802,0.0004,-0.0209,0.0553,0
5538760,-0.2431,5.4770,-61.2804,-0.0262,0.0002,0.0525,0
5538927,-0.2434,5.4774,-61.2805,-0.0001,-0.0107,0.0536,0
5539093,-0.2438,5.4768,-61.2816,-0.0010,-0.0094,0.0578,0
5539260,-0.2428,5.4761,-61.2804,0.0058,-0.0176,0.0530,0
5539427,-0.2435,5.4760,-61.2800,0.0026,-0.0075,0.0560,0
5539593,-0.2429,5.4748,-61.2796,-0.0011,-0.0088,0.0484,0
5539760,-0.2423,5.4747,-61.2798,-0.0020,-0.0142,0.0540,0
5539927,-0.2416,5.4750,-61.2803,-0.0006,0.0023,0.0545,0
5540093,-0.2408,5.4747,-61.2797,0.0049,-0.0035,0.0531,0
5540260,-0.2417,5.4743,-61.2799,-0.0000,-0.0194,0.0668,0
5540427,-0.2404,5.4741,-61.2790,-0.0102,-0.0082,0.0606,0
5540593,-0.2415,5.4739,-61.2806,-0.0068,-0.0136,0.0565,0
5540760,-0.2409,5.4733,-61.2798,-0.0102,-0.0144,0.0642,0
5540927,-0.2398,5.4728,-61.2800,0.0047,-0.0114,0.0643,0
5541093,-0.2387,5.4723,-61.2796,0.0100,-0.0138,0.0516,0
5541260,-0.2383,5.4714,-61.2806,-0.0070,-0.0195,0.0491,0
5541427,-0.2392,5.4718,-61.2805,-0.0102,-0.0102,0.0679,0
5541593,-0.2391,5.4725,-61.2818,-0.0026,-0.0276,0.0615,0
5541760,-0.2397,5.4724,-61.2818,-0.0130,-0.0092,0.0561,0
5541927,-0.2404,5.4720,-61.2821,-0.0006,-0.0026,0.0578,0
5542093,-0.2403,5.4726,-61.2815,0.0011,-0.0014,0.0497,0
5542260,-0.2393,5.4728,-61.2820,0.0049,-0.0007,0.0679,0
5542427,-0.2389,5.4736,-61.2822,0.0042,-0.0157,0.0605,0
5542593,-0.2391,5.4744,-61.2826,-0.0016,-0.0156,0.0612,0
5542760,-0.2398,5.4750,-61.2826,-0.0190,-0.0231,0.0509,0
5542927,-0.2391,5.4747,-61.2830,-0.0224,-0.0135,0.0446,0
5543093,-0.2383,5.4748,-61.2832,-0.0059,-0.0120,0.0627,0
5543260,-0.2386,5.4746,-61.2827,-0.0020,0.0044,0.0434,0
5543427,-0.2380,5.4737,-61.2830,-0.0003,-0.0018,0.0707,0
5543593,-0.2374,5.4747,-61.2835,0.0112,-0.0162,0.0410,0
5543760,-0.2385,5.4752,-61.2835,0.0007,-0.0086,0.0726,0
5543927,-0.2376,5.4748,-61.2836,-0.0020,-0.0196,0.0409,0
5544093,-0.2368,5.4741,-61.2820,-0.0241,-0.0089,0.0424,0
5544260,-0.2374,5.4742,-61.2813,-0.0221,-0.0153,0.0533,0
5544427,-0.2376,5.4744,-61.2809,-0.0021,-0.0166,0.0554,0
5544593,-0.2366,5.4734,-61.2809,-0.0055,-0.0176,0.0691,0
5544760,-0.2362,5.4747,-61.2795,-0.0058,-0.0049,0.0539,0
5544927,-0.2361,5.4737,-61.2793,-0.0050,-0.0192,0.0654,0
5545093,-0.2352,5.4740,-61.2797,-0.0134,-0.0060,0.0474,0
5545260,-0.2341,5.4735,-61.2813,0.0009,-0.0041,0.0723,0
5545427,-0.2335,5.4733,-61.2812,-0.0136,0.0036,0.0581,0
5545593,-0.2336,5.4728,-61.2802,-0.0164,-0.0057,0.0546,0
5545760,-0.2351,5.4723,-61.2800,-0.0008,-0.0178,0.0660,0
5545927,-0.2356,5.4729,-61.2802,0.0020,-0.0032,0.0463,0
5546093,-0.2374,5.4728,-61.2804,-0.0037,-0.0020,0.0602,0
5546260,-0.2380,5.4731,-61.2793,-0.0067,-0.0058,0.0501,0
5546427,-0.2387,5.4726,-61.2791,-0.0116,0.0008,0.0464,0
5546593,-0.2371,5.4709,-61.2803,-0.0086,-0.0105,0.0582,0
5546760,-0.2366,5.4706,-61.2802,-0.0049,-0.0192,0.0717,0
5546927,-0.2380,5.4710,-61.2810,0.0085,-0.0299,0.0588,0
5547093,-0.2369,5.4709,-61.2813,-0.0038,-0.0168,0.0690,0
5547260,-0.2367,5.4701,-61.2820,-0.0125,-0.0137,0.0493,0
5547427,-0.2376,5.4706,-61.2828,-0.0162,-0.0095,0.0536,0
5547593,-0.2368,5.4719,-61.2828,-0.0112,-0.0153,0.0519,0
5547760,-0.2368,5.4712,-61.2825,0.0012,-0.0244,0.0585,0
5547927,-0.2360,5.4713,-61.2825,-0.0025,-0.0276,0.0538,0
5548093,-0.2349,5.4709,-61.2824,0.0086,-0.0163,0.0458,0
5548260,-0.2356,5.4714,-61.2816,-0.0182,0.0055,0.0589,0
5548427,-0.2368,5.4715,-61.2830,-0.0243,0.0097,0.0590,0
5548593,-0.2367,5.4708,-61.2828,-0.0159,-0.0078,0.0588,0
5548760,-0.2365,5.4697,-61.2842,-0.0008,-0.0225,0.0444,0
5548927,-0.2373,5.4707,-61.2854,-0.0044,-0.0160,0.0537,0
5549093,-0.2378,5.4708,-61.2852,0.0002,-0.0049,0.0538,0
5549260,-0.2368,5.4699,-61.2857,-0.0139,-0.0083,0.0609,0
5549427,-0.2370,5.4682,-61.2860,-0.0318,-0.0286,0.0452,0
5549593,-0.2364,5.4675,-61.2862,-0.0160,-0.0204,0.0624,0
5549760,-0.2361,5.4688,-61.2858,0.0041,-0.0137,0.0652,0
5549927,-0.2374,5.4694,-61.2852,-0.0056,-0.0014,0.0439,0
5550093,-0.2365,5.4688,-61.2850,-0.0177,-0.0012,0.0610,0
5550260,-0.2360,5.4684,-61.2845,0.0002,-0.0129,0.0456,0
5550427,-0.2362,5.4698,-61.2847,-0.0162,-0.0108,0.0486,0
5550593,-0.2361,5.4692,-61.2853,-0.0069,-0.0119,0.0512,0
5550760,-0.2366,5.4686,-61.2852,0.0019,-0.0196,0.0524,0
5550927,-0.2363,5.4693,-61.2852,-0.0112,-0.0067,0.0543,0
5551093,-0.2355,5.4678,-61.2859,-0.0140,0.0048,0.0572,0
5551260,-0.2342,5.4666,-61.2850,0.0026,-0.0124,0.0656,0
5551427,-0.2332,5.4659,-61.2863,-0.0019,-0.0075,0.0531,0
5551593,-0.2306,5.4661,-61.2871,0.0008,-0.0272,0.0690,0
5551760,-0.2315,5.4658,-61.2883,0.0004,-0.0142,0.0537,0
5551927,-0.2314,5.4661,-61.2875,-0.0067,-0.0059,0.0541,0
5552094,-0.2308,5.4658,-61.2869,-0.0048,0.0016,0.0570,0
5552260,-0.2314,5.4662,-61.2872,0.0008,-0.0104,0.0657,0
5552427,-0.2305,5.4672,-61.2876,-0.0149,0.0111,0.0417,0
5552594,-0.2312,5.4668,-61.2888,-0.0116,-0.0158,0.0541,0
5552760,-0.2303,5.4668,-61.2894,0.0024,-0.0169,0.0530,0
5552927,-0.2309,5.4674,-61.2886,0.0064,-0.0189,0.0481,0
5553094,-0.2314,5.4686,-61.2882,-0.0074,-0.0073,0.0592,0
5553260,-0.2327,5.4683,-61.2889,-0.0001,-0.0033,0.0440,0
5553427,-0.2329,5.4680,-61.2888,-0.0135,-0.0109,0.0474,0
5553594,-0.2328,5.4673,-61.2885,-0.0152,-0.0061,0.0518,0
5553760,-0.2318,5.4659,-61.2891,-0.0064,-0.0135,0.0512,0
5553927,-0.2317,5.4634,-61.2882,0.0028,-0.0003,0.0496,0
5554094,-0.2318,5.4630,-61.2886,0.0103,-0.0305,0.0540,0
5554260,-0.2313,5.4642,-61.2885,-0.0058,-0.0055,0.0598,0
5554427,-0.2306,5.4640,-61.2883,-0.0147,0.0048,0.0549,0
5554594,-0.2296,5.4629,-61.2888,-0.0223,0.0043,0.0555,0
5554760,-0.2299,5.4632,-61.2879,-0.0240,-0.0180,0.0551,0
5554927,-0.2288,5.4625,-61.2873,0.0004,-0.0324,0.0715,0
5555094,-0.2297,5.4635,-61.2894,-0.0071,-0.0216,0.0606,0
5555260,-0.2304,5.4635,-61.2914,0.0029,-0.0195,0.0525,0
5555427,-0.2307,5.4643,-61.2920,-0.0198,0.0041,0.0567,0
5555594,-0.2306,5.4627,-61.2918,-0.0187,0.0090,0.0498,0
5555760,-0.2304,5.4621,-61.2928,-0.0103,0.0014,0.0635,0
5555927,-0.2296,5.4609,-61.2910,-0.0008,-0.0212,0.0580,0
5556094,-0.2280,5.4604,-61.2907,-0.0239,-0.0209,0.0388,0
5556260,-0.2285,5.4604,-61.2903,-0.0123,-0.0004,0.0525,0
5556427,-0.2282,5.4607,-61.2897,-0.0169,-0.0126,0.0443,0
5556594,-0.2281,5.4600,-61.2895,-0.0176,-0.0137,0.0597,0
5556760,-0.2271,5.4600,-61.2907,-0.0035,-0.0172,0.0487,0
5556927,-0.2282,5.4604,-61.2909,0.0028,0.0056,0.0635,0
5557094,-0.2461,5.4788,-61.2885,-0.0064,0.0036,0.0556,0
5557260,-0.2464,5.4776,-61.2876,0.0080,-0.0221,0.0669,0
5557427,-0.2455,5.4782,-61.2872,-0.0148,-0.0202,0.0673,0
5557594,-0.2450,5.4784,-61.2871,-0.0115,-0.0281,0.0553,0
5557760,-0.2454,5.4775,-61.2863,-0.0061,-0.0139,0.0403,0
5557927,-0.2457,5.4773,-61.2866,0.0026,-0.0013,0.0566,0
5558094,-0.2463,5.4765,-61.2858,-0.0010,-0.0102,0.0550,0
5558260,-0.2468,5.4758,-61.2860,0.0009,-0.0232,0.0530,0
5558427,-0.2459,5.4746,-61.2866,0.0031,-0.0177,0.0466,0
5558594,-0.2451,5.4753,-61.2861,0.0058,-0.0243,0.0488,0
5558760,-0.2458,5.4744,-61.2864,-0.0012,-0.0022,0.0614,0
5558927,-0.2457,5.4737,-61.2852,-0.0083,0.0035,0.0592,0
5559094,-0.2454,5.4755,-61.2847,-0.0154,-0.0081,0.0560,0
5559260,-0.2456,5.4754,-61.2851,-0.0007,-0.0235,0.0429,0
5559427,-0.2461,5.4736,-61.2848,-0.0146,-0.0051,0.0680,0
5559594,-0.2474,5.4746,-61.2844,-0.0080,-0.0078,0.0706,0
5559760,-0.2473,5.4761,-61.2850,-0.0081,0.0018,0.0421,0
5559927,-0.2474,5.4749,-61.2859,-0.0016,-0.0096,0.0642,0
5560094,-0.2475,5.4749,-61.2855,-0.0062,-0.0159,0.0452,0
5560260,-0.2487,5.4755,-61.2858,0.0037,-0.0215,0.0538,0
5560427,-0.2489,5.4757,-61.2870,0.0010,-0.0160,0.0544,0
5560594,-0.2495,5.4749,-61.2898,-0.0104,-0.0057,0.0513,0
5560760,-0.2496,5.4759,-61.2898,-0.0018,-0.0239,0.0480,0
5560927,-0.2503,5.4763,-61.2896,-0.0043,-0.0291,0.0583,0
5561094,-0.2506,5.4761,-61.2905,-0.0158,-0.0188,0.0498,0
5561260,-0.2506,5.4766,-61.2909,-0.0225,0.0063,0.0532,0
5561427,-0.2493,5.4774,-61.2894,-0.0064,-0.0031,0.0567,0
5561594,-0.2490,5.4774,-61.2887,0.0079,-0.0011,0.0643,0
5561760,-0.2483,5.4785,-61.2889,-0.0013,-0.0154,0.0603,0
5561927,-0.2490,5.4787,-61.2896,0.0107,-0.0032,0.0597,0
5562094,-0.2491,5.4780,-61.2901,0.0005,-0.0096,0.0512,0
5562260,-0.2492,5.4786,-61.2894,-0.0046,-0.0073,0.0487,0
5562427,-0.2498,5.4788,-61.2897,-0.0037,-0.0284,0.0480,0
5562594,-0.2487,5.4779,-61.2900,-0.0145,-0.0168,0.0658,0
5562760,-0.2501,5.4775,-61.2907,-0.0083,-0.0086,0.0693,0
5562927,-0.2507,5.4774,-61.2898,0.0067,-0.0042,0.0490,0
5563094,-0.2505,5.4775,-61.2899,-0.0022,-0.0350,0.0583,0
5563260,-0.2502,5.4777,-61.2904,-0.0003,-0.0194,0.0628,0
5563427,-0.2496,5.4784,-61.2908,0.0055,-0.0166,0.0663,0
5563594,-0.2505,5.4776,-61.2900,-0.0275,-0.0158,0.0523,0
5563760,-0.2507,5.4771,-61.2892,-0.0127,0.0283,0.0598,0
5563927,-0.2503,5.4744,-61.2883,0.0082,-0.0166,0.0649,0
5564094,-0.2495,5.4727,-61.2878,-0.0043,-0.0329,0.0371,0
5564260,-0.2477,5.4736,-61.2883,0.0090,-0.0167,0.0637,0
5564427,-0.2473,5.4745,-61.2891,0.0095,-0.0079,0.0595,0
5564594,-0.2483,5.4759,-61.2888,-0.0094,-0.0102,0.0416,0
5564760,-0.2491,5.4767,-61.2889,-0.0175,-0.0236,0.0634,0
5564927,-0.2476,5.4759,-61.2899,-0.0219,-0.0284,0.0534,0
5565094,-0.2491,5.4763,-61.2889,-0.0016,-0.0370,0.0697,0
5565260,-0.2502,5.4775,-61.2879,0.0204,-0.0075,0.0623,0
5565427,-0.2501,5.4769,-61.2880,0.0209,0.0198,0.0741,0
5565594,-0.2511,5.4769,-61.2884,0.0018,-0.0181,0.0623,0
5565760,-0.2523,5.4756,-61.2895,-0.0133,-0.0192,0.0560,0
5565927,-0.2525,5.4752,-61.2890,-0.0098,-0.0341,0.0427,0
5566094,-0.2531,5.4766,-61.2890,-0.0002,-0.0093,0.0576,0
5566260,-0.2543,5.4769,-61.2888,0.0085,0.0134,0.0621,0
5566427,-0.2550,5.4767,-61.2892,0.0220,-0.0240,0.0517,0
5566594,-0.2562,5.4770,-61.2898,0.0186,-0.0404,0.0436,0
5566760,-0.2570,5.4796,-61.2903,-0.0085,-0.0071,0.0333,0
5566927,-0.2567,5.4807,-61.2913,-0.0040,-0.0092,0.0532,0
5567094,-0.2560,5.4797,-61.2919,-0.0160,0.0043,0.0523,0
5567260,-0.2561,5.4797,-61.2919,-0.0065,-0.0123,0.0450,0
5567427,-0.2555,5.4787,-61.2935,-0.0032,-0.0276,0.0621,0
5567594,-0.2543,5.4800,-61.2946,-0.0011,-0.0113,0.0665,0
5567760,-0.2546,5.4823,-61.2949,0.0109,0.0032,0.0692,0
5567927,-0.2543,5.4812,-61.2943,0.0012,-0.0166,0.0478,0
5568094,-0.2545,5.4815,-61.2939,-0.0013,-0.0122,0.0605,0
5568260,-0.2540,5.4812,-61.2943,-0.0222,-0.0243,0.0353,0
5568427,-0.2546,5.4809,-61.2945,-0.0107,-0.0122,0.0417,0
5568594,-0.2541,5.4811,-61.2935,-0.0116,-0.0004,0.0547,0
5568761,-0.2555,5.4821,-61.2937,0.0068,-0.0073,0.0610,0
5568927,-0.2562,5.4816,-61.2943,0.0132,-0.0298,0.0667,0
5569094,-0.2553,5.4822,-61.2933,-0.0058,-0.0113,0.0503,0
5569261,-0.2549,5.4819,-61.2929,-0.0231,-0.0050,0.0718,0
5569427,-0.2546,5.4807,-61.2926,0.0088,-0.0021,0.0363,0
5569594,-0.2545,5.4820,-61.2928,0.0049,-0.0243,0.0542,0
5569761,-0.2548,5.4830,-61.2941,0.0032,-0.0062,0.0487,0
5569927,-0.2551,5.4822,-61.2940,0.0084,-0.0102,0.0561,0
5570094,-0.2553,5.4828,-61.2934,0.0031,-0.0134,0.0572,0
5570261,-0.2538,5.4836,-61.2936,0.0001,-0.0120,0.0587,0
